Data incidente,Latitudine,Longitudine,Centro abitato,Tipo di strada,Caratteristiche della strada,Stato fondo stradale,Tipo pavimentazione,Condizioni meteo,Condizioni traffico,Danni a cose,Incidente con lesioni,Inviata ore,Sul posto ore
25/03/2023,41.10949,16.86586,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,si,00:50,00:55
25/03/2023,41.09383,16.8619,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,10:20,10:25
25/03/2023,41.08812,16.86536,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,11:15,11:25
25/03/2023,41.15307,16.76792,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Intenso,no,no,12:40,12:50
25/03/2023,41.15549,16.76173,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,si,20:40,21:00
25/03/2023,41.11411,16.86621,si,Strada Urbana,Intersezione stradale segnalata,Asciutto,Asfaltata,Sereno,Scarso,no,si,22:10,22:15
26/03/2023,41.12344,16.85859,si,Strada Urbana,Intersezione stradale segnalata,Asciutto,Asfaltata,Sereno,Normale,no,no,11:00,11:15
26/03/2023,41.09277,16.9545,no,Statale,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,no,no,20:40,21:10
26/03/2023,41.1056,16.88621,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,21:03,21:10
27/03/2023,41.12357,16.81183,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,08:25,09:45
27/03/2023,41.1044852,16.8598533,si,Strada Urbana,Incrocio,Bagnato (pioggia),Asfaltata,Pioggia in atto,Normale,no,no,11:40,11:50
27/03/2023,41.11912,16.88151,si,Strada Urbana,Rettilineo,Bagnato (pioggia),Asfaltata,Pioggia in atto,Normale,no,si,13:10,13:30
27/03/2023,41.11005,16.82615,si,Strada Urbana,Rettilineo,Bagnato (pioggia),Asfaltata,Pioggia in atto,Intenso,no,si,13:50,14:30
27/03/2023,41.0967058,16.8676296,si,Strada Urbana,Incrocio,Bagnato (pioggia),Asfaltata,Nuvoloso,Normale,no,si,15:15,15:25
27/03/2023,41.10625,16.90634,si,Strada Urbana,Rettilineo,Bagnato (pioggia),Asfaltata,Sereno,Normale,no,no,16:25,16:35
27/03/2023,41.12856,16.76871,no,Provinciale,Curva a visuale libera,Bagnato (pioggia),Asfaltata,Nuvoloso,Normale,no,no,16:40,16:50
27/03/2023,41.11457,16.87445,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,17:00,17:20
27/03/2023,41.10416,16.85778,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Normale,no,si,21:40,21:50
28/03/2023,41.12643,16.80096,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Nuvoloso,Scarso,no,si,02:22,02:35
28/03/2023,41.11316,16.83159,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,07:10,07:20
28/03/2023,41.1233103,16.8581091,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,07:50,08:00
28/03/2023,41.09964,16.88571,si,Strada Urbana,Intersezione stradale segnalata,Asciutto,Asfaltata,Nuvoloso,Normale,no,no,10:30,10:45
28/03/2023,41.13794,16.81138,si,Strada Urbana,Intersezione stradale segnalata,Asciutto,Asfaltata,Sereno,Normale,no,si,10:45,10:50
28/03/2023,41.12327,16.87447,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Nuvoloso,Scarso,no,si,12:15,12:30
28/03/2023,41.10732,16.86516,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,13:40,14:15
28/03/2023,41.09870187,16.84430035,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,15:00,15:18
28/03/2023,41.09027,16.88372,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,18:15,18:25
28/03/2023,41.11739159,16.87561401,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,si,20:20,20:35
28/03/2023,41.11275892,16.87796576,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,22:10,22:30
29/03/2023,41.12015,16.87418,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,no,00:00,00:00
29/03/2023,41.10497656,16.85377058,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,08:45,09:02
29/03/2023,41.10955,16.87383,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,09:30,09:40
29/03/2023,41.09969,16.88566,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Intenso,no,no,10:33,10:40
29/03/2023,41.10765,16.8793,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,14:15,14:30
29/03/2023,41.10833,16.82339,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,18:15,18:30
29/03/2023,41.12419,16.87219,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Normale,no,no,18:35,18:45
29/03/2023,41.13567,16.82037,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,00:20,00:40
30/03/2023,41.12766,16.86935,si,Strada Urbana,Curva senza visuale libera,Asciutto,Asfaltata,Sereno,Scarso,no,si,00:35,00:40
30/03/2023,41.11447,16.85278,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Intenso,no,no,07:25,07:40
30/03/2023,41.09951275,16.93354725,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,07:50,08:10
30/03/2023,41.1259,16.8679,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,no,si,10:00,10:10
30/03/2023,41.1124053,16.8938885,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,no,11:50,12:00
30/03/2023,41.12313,16.85047,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,12:50,13:10
30/03/2023,41.08973,16.87094,no,Statale,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,13:30,14:00
30/03/2023,41.1286096,16.8527775,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,14:20,14:30
30/03/2023,41.12199,16.85184,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Intenso,no,si,20:50,21:00
30/03/2023,41.12093,16.85101,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,si,14:30,14:40
30/03/2023,41.10717,16.88439,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,00:00,00:00
30/03/2023,41.13716,16.81253,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,si,16:05,16:25
30/03/2023,41.15185,16.77405,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,17:20,17:30
30/03/2023,41.1142475,16.8501805,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,no,si,18:10,18:20
30/03/2023,41.13886,16.81491,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,si,21:00,21:10
30/03/2023,41.12546,16.87111,si,Strada Urbana,Intersezione stradale segnalata,Asciutto,Asfaltata,Sereno,Scarso,no,no,00:17,00:25
31/03/2023,41.1089,16.85608,si,Strada Urbana,Curva a visuale libera,Asciutto,Asfaltata,Sereno,Scarso,no,no,00:15,00:30
31/03/2023,41.10123,16.87616,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,09:10,09:20
31/03/2023,41.13135,16.77286,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Scarso,no,no,14:20,14:30
31/03/2023,41.10097015,16.84740695,si,Strada Urbana,Sottopasso illuminato,Asciutto,Asfaltata,Sereno,Normale,no,no,13:55,14:10
31/03/2023,41.1103519,16.8733277,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,18:45,18:55
31/03/2023,41.12437,16.87217,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,22:40,22:45
31/03/2023,41.15261,16.77103,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,no,22:35,22:50
01/04/2023,41.11817979,16.86175403,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,06:10,06:20
01/04/2023,41.0962608,16.8997653,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,si,si,07:30,07:40
01/04/2023,41.12508,16.85425,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,00:00,00:00
01/04/2023,41.0927353,16.8702656,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,no,11:40,11:50
01/04/2023,41.10199,16.85944,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,12:28,12:38
01/04/2023,41.10621,16.875,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,15:00,15:30
01/04/2023,41.1125,16.87369,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,15:15,15:20
01/04/2023,41.16218,16.75085,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,16:55,17:10
01/04/2023,41.11376,16.87692,si,Strada Urbana,Intersezione stradale segnalata,Asciutto,Asfaltata,Sereno,Normale,no,si,18:55,19:05
01/04/2023,41.11896,16.87407,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,no,19:30,19:40
01/04/2023,41.1012,16.87971,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Intenso,no,si,19:50,19:55
01/04/2023,41.12213,16.86044,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,si,00:20,00:35
02/04/2023,41.12312,16.79954,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,no,08:25,08:40
02/04/2023,41.12156,16.87255,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,si,17:43,17:50
02/04/2023,41.1223585,16.8643387,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,no,19:38,19:59
03/04/2023,41.1009878,16.86459648,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Nuvoloso,Normale,no,si,08:00,08:10
03/04/2023,41.11921,16.8785,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Nuvoloso,Normale,no,no,09:20,09:30
03/04/2023,41.12503,16.78657,si,Strada Urbana,Rettilineo,Bagnato (pioggia),Asfaltata,Nuvoloso,Normale,no,no,10:40,10:50
03/04/2023,41.11478,16.85063,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Normale,no,no,11:25,11:40
03/04/2023,41.12398,16.85708,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,no,00:00,00:00
03/04/2023,41.12216,16.86109,si,Strada Urbana,Incrocio,Bagnato (pioggia),Asfaltata,Pioggia in atto,Scarso,no,no,15:15,15:20
03/04/2023,41.12005,16.87283,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,17:40,17:50
03/04/2023,41.12303,16.86414,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,20:20,20:30
03/04/2023,41.13893883,16.81168581,si,Strada Urbana,Incrocio,Bagnato (pioggia),Asfaltata,Pioggia in atto,Scarso,no,si,00:15,00:35
04/04/2023,41.16394,16.744,si,Strada Urbana,Rettilineo,Bagnato (pioggia),Asfaltata,Pioggia in atto,Normale,no,no,00:00,00:00
04/04/2023,41.12151,16.86118,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,11:45,12:00
04/04/2023,41.0962608,16.8997653,no,Statale,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,18:20,18:30
04/04/2023,41.16255,16.74773,si,Strada Urbana,Intersezione non regolata/non segnalata,Asciutto,Asfaltata,Sereno,Scarso,no,no,19:10,19:35
04/04/2023,41.11861,16.86857,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Normale,no,no,19:25,19:40
04/04/2023,41.10035,16.84645,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,no,si,20:00,20:05
05/04/2023,41.12211,16.7957,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,12:00,12:20
05/04/2023,41.08353,17.01038,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,11:15,11:25
05/04/2023,41.11751,16.87715,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Intenso,no,si,12:30,12:40
05/04/2023,41.11281,16.89925,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,12:30,12:35
05/04/2023,41.1178,16.88618,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,14:40,14:55
05/04/2023,41.11191,16.90136,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,00:00,00:00
05/04/2023,41.104,16.91225,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,00:00,00:00
05/04/2023,41.12356,16.81086,si,Strada Urbana,Curva a visuale libera,Asciutto,Asfaltata,Nuvoloso,Scarso,no,no,00:08,00:25
06/04/2023,41.11340922,16.85570085,si,Strada Urbana,Rettilineo,Bagnato (pioggia),Asfaltata,Pioggia in atto,Scarso,no,no,00:45,00:55
06/04/2023,41.113426,16.881093,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,15:30,15:45
06/04/2023,41.10897,16.86028,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Intenso,no,no,12:15,12:20
06/04/2023,41.12524,16.87241,si,Strada Urbana,Intersezione stradale segnalata,Asciutto,Asfaltata,Nuvoloso,Normale,no,si,12:25,12:30
06/04/2023,41.0674646,16.8627649,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,si,13:40,13:50
06/04/2023,41.12589,16.86649,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,si,15:00,15:10
06/04/2023,41.1077,16.84133,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,si,si,15:25,15:40
06/04/2023,41.12077,16.88441,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Vento forte,Normale,no,si,00:00,00:00
06/04/2023,41.08806,16.98341,no,Statale,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,15:45,16:00
06/04/2023,41.12724,16.86569,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,16:30,16:40
06/04/2023,41.10142,16.87619,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,17:45,17:55
06/04/2023,41.08353,17.01038,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,si,18:00,18:20
06/04/2023,41.1134295,16.9114421,si,Strada Urbana,Curva a visuale libera,Asciutto,Asfaltata,Sereno,Intenso,si,si,19:20,19:40
06/04/2023,41.0795495,16.8619548,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Normale,no,si,20:35,20:50
07/04/2023,41.12437,16.86413,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Scarso,no,si,03:45,03:50
07/04/2023,41.1207654,16.8844113,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,si,si,08:50,09:05
07/04/2023,41.10576955,16.91341743,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,12:10,12:15
07/04/2023,41.09779,16.88859,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,12:25,12:45
07/04/2023,41.12508488,16.85488696,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,16:50,17:05
07/04/2023,41.10255,16.86301,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,17:15,17:20
07/04/2023,41.10765,16.87159,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,17:28,17:40
07/04/2023,41.09343,16.84018,no,Provinciale,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,18:00,18:07
07/04/2023,41.12261,16.79117,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,18:15,18:25
07/04/2023,41.09933,16.88178,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,20:30,20:55
08/04/2023,41.10059248,16.95054651,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,09:55,10:10
08/04/2023,41.12632,16.75728,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,11:30,11:40
08/04/2023,41.11251,16.87402,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,si,12:25,12:30
08/04/2023,41.1294,16.86715,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,12:50,13:00
08/04/2023,41.13814,16.84665,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,si,14:40,14:55
08/04/2023,41.11998408,16.87077296,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Normale,no,no,15:25,15:40
08/04/2023,41.10562,16.91773,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Normale,no,si,17:20,17:30
09/04/2023,41.09981,16.85437,si,Strada Urbana,Rotatoria,Bagnato (pioggia),Asfaltata,Nuvoloso,Scarso,no,si,00:00,00:00
09/04/2023,41.03405,16.84828,si,Provinciale entro l'abitato,Rettilineo,Bagnato (pioggia),Asfaltata,Pioggia in atto,Scarso,no,si,13:15,13:25
09/04/2023,41.12445,16.87214,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,16:50,17:00
09/04/2023,41.10545,16.91784,si,Strada Urbana,Incrocio,Bagnato (pioggia),Asfaltata,Pioggia in atto,Scarso,no,si,17:55,18:05
09/04/2023,41.12041983,16.85301274,si,Strada Urbana,Incrocio,Bagnato (pioggia),Asfaltata,Pioggia in atto,Scarso,no,si,20:30,21:00
09/04/2023,41.12526,16.86799,si,Strada Urbana,Incrocio,Bagnato (pioggia),Asfaltata,Pioggia in atto,Normale,no,no,21:00,21:05
09/04/2023,41.12330934,16.85367178,si,Strada Urbana,Incrocio,Bagnato (pioggia),Asfaltata,Pioggia in atto,Scarso,no,si,22:30,22:45
10/04/2023,41.12188,16.86728,si,Strada Urbana,Incrocio,Bagnato (pioggia),Asfaltata,Pioggia in atto,Scarso,no,no,02:50,02:55
10/04/2023,41.10256,16.86302,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Nuvoloso,Scarso,no,no,13:00,13:10
10/04/2023,41.13726,16.8149,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,17:15,17:25
10/04/2023,41.12087,16.88226,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,18:15,18:20
10/04/2023,41.0857,16.99884,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,19:40,19:55
10/04/2023,41.11358,16.88084,si,Strada Urbana,Pianeggiante,Asciutto,Asfaltata,Sereno,Normale,no,no,20:30,20:40
10/04/2023,41.10569,16.88262,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,si,23:15,23:25
11/04/2023,41.12149313,16.85507731,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,10:50,11:10
11/04/2023,41.10595,16.91294,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,11:10,11:20
11/04/2023,41.1062112,16.8984045,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,13:40,13:45
11/04/2023,41.10232,16.92615,si,Strada Urbana,Pianeggiante,Asciutto,Asfaltata,Sereno,Normale,no,no,14:45,14:50
11/04/2023,41.12913,16.85182,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,no,15:30,15:40
11/04/2023,41.13401,16.84445,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,no,16:35,16:50
11/04/2023,41.1151,16.87348,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,17:35,17:50
11/04/2023,41.11254,16.87219,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,no,23:00,23:10
12/04/2023,41.0962608,16.8997653,no,Comunale extraurbana,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,no,no,08:30,08:45
12/04/2023,41.09904,16.88424,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,12:30,12:35
12/04/2023,41.09441,16.95477,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,si,13:35,13:52
12/04/2023,41.11262,16.87726,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,16:50,17:05
12/04/2023,41.1192972,16.79561885,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,si,21:20,21:40
12/04/2023,41.12297333,16.86054917,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,no,22:30,22:50
12/04/2023,41.12544,16.87108,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,no,23:15,23:20
13/04/2023,41.1360751,16.7742483,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,si,no,00:30,00:45
13/04/2023,41.11025,16.86904,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,no,02:15,02:20
13/04/2023,41.1104,16.86151,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,07:40,07:55
13/04/2023,41.09626,16.89977,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,no,si,08:30,08:40
13/04/2023,41.0996,16.85504,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,no,si,09:00,09:15
13/04/2023,41.13307,16.82163,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,no,no,09:15,09:38
13/04/2023,41.12534,16.87443,si,Strada Urbana,Curva a visuale libera,Asciutto,Asfaltata,Sereno,Scarso,no,no,00:00,00:00
13/04/2023,41.1021,16.88801,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,16:00,16:15
13/04/2023,41.12617,16.87102,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,00:00,00:00
13/04/2023,41.12529964,16.87358929,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,20:15,20:40
13/04/2023,41.11864,16.86908,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,no,22:10,22:30
13/04/2023,41.12037,16.85214,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,00:00,00:00
13/04/2023,41.15512,16.7701,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,00:15,00:30
14/04/2023,41.102334,16.86688691,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,09:10,09:25
14/04/2023,41.12091,16.86569,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,11:20,11:35
14/04/2023,41.10759,16.87917,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Scarso,no,no,14:20,14:40
14/04/2023,41.11721,16.87414,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,00:00,00:00
14/04/2023,41.12021,16.87536,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Scarso,no,no,00:00,00:00
14/04/2023,41.12415,16.86092,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,15:30,15:40
14/04/2023,41.1215,16.79927,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,17:30,17:45
15/04/2023,41.15219,16.77739,no,Statale,Curva senza visuale libera,Asciutto,Asfaltata,Sereno,Scarso,no,si,03:35,03:45
15/04/2023,41.11814949,16.87434575,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,10:50,11:05
15/04/2023,41.08387,16.83649,si,Provinciale entro l'abitato,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,no,si,13:00,13:10
15/04/2023,41.11597,16.85263,si,Strada Urbana,Galleria illuminata,Asciutto,Asfaltata,Sereno,Normale,no,no,13:15,13:30
15/04/2023,41.09671,16.86763,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Nuvoloso,Scarso,no,si,15:10,15:28
15/04/2023,41.1169597,16.8686443,si,Strada Urbana,Curva a visuale libera,Asciutto,Asfaltata,Sereno,Normale,no,no,16:45,17:00
15/04/2023,41.13427,16.8185,si,Strada Urbana,Intersezione semaforizzata,Bagnato (pioggia),Asfaltata,Pioggia in atto,Normale,no,no,19:05,19:15
15/04/2023,41.10866776,16.86743532,si,Strada Urbana,Intersezione stradale segnalata,Bagnato (pioggia),Asfaltata,Nuvoloso,Normale,no,no,21:10,21:20
15/04/2023,41.12600916,16.86651462,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Intenso,no,no,22:05,22:15
16/04/2023,41.12227,16.87975,si,Strada Urbana,Intersezione semaforizzata,Bagnato (umidita' in atto),Asfaltata,Sereno,Normale,no,no,00:55,01:05
16/04/2023,41.12323,16.83364,si,Strada Urbana,Rettilineo,Bagnato (pioggia),Asfaltata,Nuvoloso,Scarso,no,si,06:00,06:20
16/04/2023,41.09754,16.83031,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,no,si,11:10,11:25
16/04/2023,41.12042,16.80578,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Scarso,no,no,12:00,12:10
16/04/2023,41.11317,16.89257,si,Strada Urbana,Rotatoria,Bagnato (pioggia),Asfaltata,Pioggia in atto,Scarso,no,si,00:00,00:00
16/04/2023,41.12585,16.799,si,Strada Urbana,Incrocio,Bagnato (pioggia),Asfaltata,Pioggia in atto,Normale,no,si,20:40,20:50
17/04/2023,41.11686,16.86924,si,Strada Urbana,Rettilineo,Bagnato (pioggia),Asfaltata,Nuvoloso,Normale,no,si,00:15,00:25
17/04/2023,41.16281,16.74683,si,Strada Urbana,Rettilineo,Bagnato (pioggia),Asfaltata,Pioggia in atto,Scarso,no,no,00:50,01:00
